ID,Title,Type,Book IDs,Book Titles,Date Created
63F1FDFF-013E-41A0-BCE9-2CD55FA7C481,Thomas S. Kuhn,Authors,Lafvo9ghqBsC,The Structure of Scientific Revolutions,"Oct 30, 2025"
AF0BB934-4637-427C-AAEE-8C8FADB54AE8,A.G. Lafley,Authors,qJFQqVa_p3YC,Playing to Win,"Oct 30, 2025"
9204CAB3-B731-418D-941A-2B6CB9E0E456,"Craig, William LaneCraig, William Lane",Authors,919FC5BA-7A80-436E-9395-C2871EA7992D,On Guard: Defending Your Faith with Reason and Precision,"Oct 30, 2025"
0978F3A9-DB4C-4413-9B58-9F2154D756D8,Richard A. Lanham,Authors,ugnjngEACAAJ,The Electronic Word,"Oct 30, 2025"
11CB7C98-278F-4127-B87A-635ACFD1DBCE,Will Larson,Authors,SRnBEAAAQBAJ,An Elegant Puzzle,"Oct 30, 2025"
C3AA4142-7B2E-4B93-82E9-7011EFEE1512,Christopher Lasch,Authors,Vl2NEAAAQBAJ,The Culture of Narcissism,"Oct 30, 2025"
AF630A23-A4BB-4B1C-AF88-C41052C7CA91,Harper Lee,Authors,ayJpGQeyxgkC,To Kill a Mockingbird 40th,"Oct 30, 2025"
55B2569E-94DB-4B93-8359-BCD1DBEC6F32,"Willink, JockoBabin, Leif",Authors,98B6C5C8-A930-4F09-B6DA-624D358A0A08;DE5226DF-566C-4CE0-98A0-98181785C365,Extreme Ownership: How U.S. Navy SEALs Lead and Win;Extreme Ownership: How U.S. Navy SEALs Lead and Win,"Oct 30, 2025"
EC21AFAD-4377-43D6-8639-3A4C0DC0821D,Patrick M. Lencioni,Authors,slTWCwAAQBAJ;q13HAgAAQBAJ;dsN3CgAAQBAJ;Cj9s1QihGPIC,The Ideal Team Player;Death by Meeting;The Five Dysfunctions of a Team;The Advantage,"Oct 30, 2025"
FC303634-4B20-44D1-A034-BA7A75572651,Patrick Lencioni,Authors,12975375,The Advantage: Why Organizational Health Trumps Everything Else In Business,"Oct 30, 2025"
EE9B27E7-9244-4B05-8B58-7D1E6EB6A505,Sinclair Lewis,Authors,t2vfDQAAQBAJ,It Can't Happen Here,"Oct 30, 2025"
077A7C2F-2DD5-4A91-8756-D5547DFF525B,C.S. Lewis,Authors,8130077;11138,The Screwtape Letters;Mere Christianity,"Oct 30, 2025"
A8F357ED-5972-49D8-8BB5-A281ACBBC256,Clive Staples Lewis,Authors,emnVmM2q6F4C;sj9W_BAmOhgC;hPRFPrbIXuAC,That Hideous Strength;Out of the Silent Planet;Perelandra,"Oct 30, 2025"
506EE0AA-EDC2-4D77-87E8-041E73A80C1E,C. S. Lewis,Authors,RcasMAMq48IC;cTqsF2XCMR8C;TLRLoWGgWqYC,The Screwtape Letters (Enhanced Special Illustrated Edition);The Screwtape Letters;The Abolition of Man,"Oct 30, 2025"
723A34A2-6B2A-425A-B084-316FD05E888E,"Meek, Esther LightcapMeek, Esther Lightcap",Authors,61F2F94F-91B7-4F04-9509-3CB798FB5DCD;38D36CD5-5DAC-4006-8D1F-F1898984BADD,Longing to Know;Loving to Know: Covenant Epistemology,"Oct 30, 2025"
47E0FC11-0729-4545-9EAB-1C06B75C7540,D. Martyn Lloyd-Joes,Authors,Pw8H0QEACAAJ,The Puritans,"Oct 30, 2025"
681DD338-021F-4E4A-A2D4-DABCBE590D19,D. Martyn Lloyd-Jones,Authors,377qgxL6RPoC,Preaching and Preachers,"Oct 30, 2025"
1FD65198-CE7A-49CB-9581-2D0FD1D0B84E,Michael Lopp,Authors,a-jkDwAAQBAJ,The Art of Leadership,"Oct 30, 2025"
07332239-629E-42BE-929D-FBB215CDFED1,"Rensin, DavidZamperini, Louis",Authors,F60A6299-CB7A-4852-94F4-49D667AB2382,Devil at My Heels: A Heroic Olympian's Astonishing Story of Survival as a Japanese POW in World War II,"Oct 30, 2025"
0966D905-2204-4636-B1C3-9D5D29EB46C0,Richard F. Lovelace,Authors,YekzpS1KkfkC;235714;qs2gDwAAQBAJ,Dynamics of Spiritual Life;Dynamics of Spiritual Life: An Evangelical Theology of Renewal;Dynamics of Spiritual Life,"Oct 30, 2025"
48756066-0730-4339-BFF4-9D6CEF6A73F7,"Ramalho, LucianoRamalho, Luciano",Authors,EA8BD4CA-6C42-41DB-B53C-43CF1FEC600E,"Fluent Python: Clear, Concise, and Effective Programming","Oct 30, 2025"
173ABE3F-C25A-49FB-927F-65BB0771A908,Kris Lundgaard,Authors,rlcFAAAACAAJ,The Enemy Within,"Oct 30, 2025"
66DAA248-A0D9-41E7-985F-629B4A868695,"Zahl, Paul F. M.Zahl, Paul F. M.",Authors,837C59BD-B00D-4A04-906D-615FF1D76DC5,Grace in Practice: A Theology of Everyday Life,"Oct 30, 2025"
F9EC6970-86A4-4C9D-9A1D-3D6FEBCDF625,"Frame, John M.Frame, John M.",Authors,F8FE544B-6A29-4AF4-982A-5C2679394BD0,"Doctrine of God, The (A Theology of Lordship)","Oct 30, 2025"
55E78A64-2CDE-42EC-ACB2-ACB714AE291F,Alasdair C. MacIntyre,Authors,4Wu2QgAACAAJ,After Virtue,"Oct 30, 2025"
DB935237-0B8E-40B9-9BDC-036FAB5204B0,Donald Macleod,Authors,TCRTCgAAQBAJ,The Person of Christ,"Oct 30, 2025"
8B796173-28AD-4EFE-B36B-8039C59BD02F,Carolyn Mahaney,Authors,21463710,True Beauty,"Oct 30, 2025"
BEF685F2-143A-41FA-AC6B-F7519B7F8909,Dan Martell,Authors,vnFrEAAAQBAJ,Buy Back Your Time,"Oct 30, 2025"
0B5F5C26-2A4C-474C-82A1-CF8E3994988D,Keith Mathison,Authors,F00D2CCA-ED12-4816-8681-806D670333DD,A Reformed Approach to Science and Scripture,"Oct 30, 2025"
7086892C-E880-4B46-82BF-DF78B0D92877,John C. Maxwell,Authors,Rw0xzgEACAAJ,The 21 Irrefutable Laws of Leadership,"Oct 30, 2025"
FF555575-82F8-423E-A63D-BC558B5251C8,Stephen McAlpine,Authors,wGkbEAAAQBAJ,Being the Bad Guys,"Oct 30, 2025"
E972509C-537C-4072-A248-63A3F00C68F6,Cormac McCarthy,Authors,BN2JDQAAQBAJ;S6BJ94y1jnwC,All the Pretty Horses;No Country for Old Men,"Oct 30, 2025"
25205142-33D5-45C5-ACC2-B3D3D2909CF8,Steve McConnell,Authors,U5VCAwAAQBAJ,Software Estimation,"Oct 30, 2025"
E28DE953-F182-4C1E-9809-0CBCC8C73F32,Russell McCormmach,Authors,Cz51I6-b1nYC,Night Thoughts of a Classical Physicist,"Oct 30, 2025"
4917AB87-1A0E-482C-9568-FFCFA1BCA4B9,David McCullough,Authors,2368,Mornings on Horseback,"Oct 30, 2025"
D6CEE658-C8E1-4A60-A2E1-DE10430350C2,Brett McLaughlin,Authors,SRQHcjljUtwC,What Is Node?,"Oct 30, 2025"
F66BBC71-2000-4ED7-AFE1-13C330AD3A1B,Admiral William H. McRaven,Authors,Rst_EAAAQBAJ,The Wisdom of the Bullfrog,"Oct 30, 2025"
FBB0D3AF-1A2E-4237-969C-4CC92793FD2F,Eric Metaxas,Authors,17455887,Seven Men: And the Secret of Their Greatness,"Oct 30, 2025"
CF3EF7C3-2E78-4D43-AFB3-521024BD7489,Philipp Meyer,Authors,vZ9hpRvIQRsC,The Son,"Oct 30, 2025"
F9952443-BB02-4505-ADBE-645EA75D9BE5,"Wilkerson, MikeWilkerson, Mike",Authors,505543DE-AAC7-4B6A-873A-3E31C6A322DE,Redemption: Freed by Jesus from the Idols We Worship and the Wounds We Carry,"Oct 30, 2025"
890F96D8-CA9B-4C17-9852-478111683B0F,Arthur Miller,Authors,17250,The Crucible: A Play in Four Acts,"Oct 30, 2025"
4E2DABBD-B680-40C0-903C-0FFAB5E4EC1B,Paul E. Miller,Authors,TkIvEQAAQBAJ,A Praying Life,"Oct 30, 2025"
524986C7-0D84-4B73-ACE1-3346997AF1D7,C. John Miller,Authors,RYfsWMRJpQkC,Outgrowing the Ingrown Church,"Oct 30, 2025"
06A61362-B039-494D-9AC9-43A662467143,Paul Miller,Authors,PJidOwAACAAJ,A Praying Life,"Oct 30, 2025"
C5864F0B-9E2A-4E40-BFC1-0DFFA8D81B8D,Ralph Moody,Authors,1503431,"Man of the Family (Little Britches, #2)","Oct 30, 2025"
3E175382-ADEC-46B7-BAB0-9D5D0244AA06,"Wilson, DouglasWilson, N.D.",Authors,FD884F76-63CB-4C3F-A167-0483357C8013,The Amazing Dr. Ransom's Bestiary of Adorable Fallacies: A Field Guide for Clear Thinkers,"Oct 30, 2025"
233EEA85-B245-4B12-9A3E-CD6CE0658897,Bolz-Weber Nadia,Authors,TmumDwAAQBAJ,Accidental Saints,"Oct 30, 2025"
8211E428-E6BF-4FEC-AD2B-3780C76AEE29,Thomas Nagel,Authors,pOzNcdmhjIYC,Mind and Cosmos,"Oct 30, 2025"
1B57B280-4A6D-4061-AC13-B16EC8E63EF4,Jim Newheiser,Authors,_HVxswEACAAJ,"Marriage, Divorce and Remarriage","Oct 30, 2025"
68DA8AAC-7110-4860-9125-B5F7BBC16394,"Cave, JamesFrank, Niklas",Authors,CE5CD723-D4E5-4DF8-84A4-186201E6ABBF;AE5F4FD3-77A0-47A6-9932-258682876E31,German Men Sit Down To Pee And Other Insights Into German Culture;German Men Sit Down To Pee And Other Insights Into German Culture,"Oct 30, 2025"
FDDB8CF1-6EE2-458B-8AF9-727299F9E46A,"Juster, NortonJuster, Norton",Authors,04532927-E43F-4C6B-A72D-92903D4F3CCA,The Phantom Tollbooth,"Oct 30, 2025"
B944C735-BA60-44AC-A173-56A486AE5E12,Flannery O'Connor,Authors,48468,The Violent Bear It Away,"Oct 30, 2025"
4BD12673-6AD9-4D1A-8053-377A485A2566,P. J. O'Rourke,Authors,1Kn1VP4TX-gC,Parliament of Whores,"Oct 30, 2025"
C048A427-33E1-4A24-AF22-FB7DAA237ACB,George Orwell,Authors,kotPYEqx7kMC,1984,"Oct 30, 2025"
29F50479-E6E5-4182-BEB4-A7703D0D1918,Larry Osborne,Authors,XGUF8rLX0sQC,Sticky Teams,"Oct 30, 2025"
82467E78-8137-4CFF-89E0-0ACEB78656C4,John K. Ousterhout,Authors,pD6-swEACAAJ,A Philosophy of Software Design,"Oct 30, 2025"
24AA94BC-64DB-45E4-A103-1A5B98EDF6A6,J.I. Packer,Authors,139855,Knowing God,"Oct 30, 2025"
0BC9C599-CD23-4509-92B4-525DFBDF7877,Blaise Pascal,Authors,mGxsoCQjreoC,Pensées,"Oct 30, 2025"
BCCD2C8B-CB18-45BF-AC06-0AB86ABA6FF7,Alan Paton,Authors,vNjyAAAAMAAJ,"Cry, the Beloved Country","Oct 30, 2025"
909A76EF-0107-41E3-9532-F98683746653,"Juliani, Barbara MillerKnaak, Patric",Authors,D9043A41-727F-4274-9579-99B24DC08F5F;E1921FB4-EAD1-4C01-81DE-B05F34546298,"Psalms: Real Prayers for Real Life, Study Guide with Leader's Notes (The Gospel-Centered Life in the Bible);Psalms: Real Prayers for Real Life, Study Guide with Leader's Notes (The Gospel-Centered Life in the Bible)","Oct 30, 2025"
C367987F-6D4D-4231-B067-9A9C7D6F9638,"MacLachlan, PatriciaMacLachlan, Patricia",Authors,9A1C7B33-ECFA-4275-9CED-ECAE49B45A38;18A0A6BF-88DB-46DC-BCE8-E840AACF4151,"Sarah, Plain and Tall (Sarah, Plain and Tall Saga Book 1);Sarah, Plain and Tall (Sarah, Plain and Tall Saga Book 1)","Oct 30, 2025"
2006057D-A3F5-4B55-98FE-C8EB5E3CCE61,Nancy R. Pearcey,Authors,25035737,"Finding Truth: 5 Principles for Unmasking Atheism, Secularism, and Other God Substitutes","Oct 30, 2025"
50F49F83-116B-4FE1-B00E-6F908242D386,Nancy Pearcey,Authors,g8q3BQAAQBAJ,Finding Truth,"Oct 30, 2025"
1562B50D-C1CD-42D6-AFBC-A1C2877EA751,Walker Percy,Authors,Z0dH1DLiSTEC,The Moviegoer,"Oct 30, 2025"
EDB205D0-BE85-4D40-9166-174E8E570AF2,Plutarch,Authors,jciXDwAAQBAJ,How to Be a Leader,"Oct 30, 2025"
86490615-EED3-4CF9-93F1-ACB3DC30DF08,Michael Polanyi,Authors,0Rtu8kCpvz4C,Personal Knowledge,"Oct 30, 2025"
B3E380F6-E443-44E3-831A-5D7835F83D59,"Osborne, Mary PopeOsborne, Mary Pope",Authors,33E92E61-1929-4BA8-83AD-E781A36DD699,Magic Tree House #45: A Crazy Day with Cobras,"Oct 30, 2025"
47CC0BAB-8B09-4F53-A551-612FD7BE5213,Vern S. Poythress,Authors,3YYNAAAACAAJ,Understanding Dispensationalists,"Oct 30, 2025"
DBB4B1C2-2C41-434D-8754-424DA23CE1B2,Willard Van Orman Quine,Authors,SiLXAAAAMAAJ,Pursuit of Truth,"Oct 30, 2025"
00A6852B-6B25-4DBA-B47C-CAE4CC239049,Luciano Ramalho,Authors,kYZHCgAAQBAJ,Fluent Python,"Oct 30, 2025"
3118D685-543F-431C-AF04-F6F01928B018,Penguin Young Readers,Authors,6whEDgAAQBAJ,Dick and Jane: Fun with Dick and Jane,"Oct 30, 2025"
DA7BEF2B-2DC5-4D70-A4BB-D81549F1C807,Richard V. Reeves,Authors,-9xxEAAAQBAJ,Of Boys and Men,"Oct 30, 2025"
82EEDE45-3691-4F14-BDBE-20E888A89204,Mark Regnerus,Authors,TEsrDwAAQBAJ,Cheap Sex,"Oct 30, 2025"
D5DB5B43-524A-4E3C-91E1-DCE298566393,Harvard Business Review,Authors,_9xbj9I3Sb8C,HBR's 10 Must Reads on Managing Yourself,"Oct 30, 2025"
08E440EB-BBFC-4539-B9FF-8C741DAE9319,Herman N. Ridderbos,Authors,4pNTPwAACAAJ,The Coming of the Kingdom,"Oct 30, 2025"
C54459E3-AAEF-4D15-AF7D-ED08803AD8B5,Vaughan Roberts,Authors,0IqepmcENYEC,God's Big Picture,"Oct 30, 2025"
BDFB7988-8437-4F07-9D21-6B9F2225D32B,Donald J. Robertson,Authors,J8DpEAAAQBAJ,How to Think Like Socrates,"Oct 30, 2025"
A202EC7E-B4C4-42E4-9A38-169663140952,Hans R. Rookmaaker,Authors,978500,Modern Art & Death of a Culture,"Oct 30, 2025"
0F8D95EC-1AAF-4AA9-9A3B-1F8934A8BFF8,Robert Chester Ruark,Authors,NdMnAQAAIAAJ,The Old Man and the Boy,"Oct 30, 2025"
5BCF3AF5-1E4F-4637-9AFA-A65967162F55,Leland Ryken,Authors,ox7aNVgljlMC;MfgZEAAAQBAJ,Worldly Saints;Recovering the Lost Art of Reading,"Oct 30, 2025"
019F2455-08D5-4117-850A-84D3571567D8,"Lewis, C. S.Lewis, C. S.",Authors,BC090539-CA4A-401D-8891-019BE7876880,The Screwtape Letters,"Oct 30, 2025"
F747F1CE-7517-40F1-9A23-C0681DD71DDB,Miguel de Cervantes Saavedra,Authors,BA0UAAAAQAAJ,The History of the Renowned Don Quixote de la Mancha. ... by Miguel de Cervantes Saavedra. Translated by Several Hands: and Publish'd by Peter Motteux. Adorn'd with New Sculptures. ...,"Oct 30, 2025"
4B7793C2-7E4A-43D2-819E-31B2685A34FF,J.D. Salinger,Authors,UdnSAAAAMAAJ,The Catcher in the Rye,"Oct 30, 2025"
19DBD6B5-66D8-402E-974A-E6F466976860,"Lloyd-Jones, SallyLloyd-Jones, Sally",Authors,7F8236C5-6EA5-4967-BA49-B33FBB175C5C,Jesus Storybook Bible: Every Story Whispers His Name,"Oct 30, 2025"
05BB58A1-50F3-4395-AA43-489B7A65BEB1,Codie Sanchez,Authors,29wHEQAAQBAJ,Main Street Millionaire,"Oct 30, 2025"
24D08019-3743-4067-90AB-184A4A083E44,Brandon Sanderson,Authors,QVn-CgAAQBAJ,The Way of Kings,"Oct 30, 2025"
8A2A7865-4C41-4EED-A79E-FC01E562B504,"Mackenzie, SarahMackenzie, Sarah",Authors,75A7709A-14F9-41F2-A414-4A16E6DDC1B1,Teaching from Rest: A Homeschooler's Guide to Unshakable Peace,"Oct 30, 2025"
0B00C817-8858-46E7-A54C-7CA3112414B3,Francis A. Schaeffer,Authors,5BAFAAAACAAJ,The God Who Is There,"Oct 30, 2025"
2224F1EF-98CC-441C-B530-7F01556A501D,Francis Schaeffer,Authors,wyZNhbGTwC4C,True Spirituality,"Oct 30, 2025"
036E2D12-DC7B-4C69-BFEC-E92828B57FEA,James C. Scott,Authors,20186,Seeing Like a State: How Certain Schemes to Improve the Human Condition Have Failed,"Oct 30, 2025"
24C18EE2-0C0B-4A9D-B0C2-DF15C044FDAF,Walter Scott,Authors,xAJ4OwAACAAJ,The Talisman,"Oct 30, 2025"
3952DD3C-25F8-41AD-B09A-B713394D1672,Susan Scott,Authors,2151690,"Fierce Conversations: Achieving Success at Work & in Life, One Conversation at a Time","Oct 30, 2025"
76BF4D17-748F-486F-82E5-9759AB6A4AF0,Glen Scrivener,Authors,FAqvzgEACAAJ,The Air We Breathe,"Oct 30, 2025"
80C1484D-0758-4348-81BB-A2184526C3DC,David J. Seel,Authors,1743024,Parenting Without Perfection: Being a Kingdom Influence in a Toxic World,"Oct 30, 2025"
99B0B101-8A5C-40DF-A67A-89C7D19D3C1C,Educational Testing Service,Authors,18900689,The Official Guide to the GRE Revised General Test,"Oct 30, 2025"
6CA278EA-64C3-48B6-B6DE-3267D9464E46,William Shakespeare,Authors,wemvDwAAQBAJ;WCI4AQAAMAAJ,Macbeth;Othello,"Oct 30, 2025"
F4A72103-0461-459C-9D7F-EFF9F4B81338,Michael Shellenberger,Authors,Ol6xDwAAQBAJ,Apocalypse Never,"Oct 30, 2025"
511B7EF7-B972-4FBA-B11D-130D66663FDC,Hampton Sides,Authors,dE9KEQAAQBAJ,The Wide Wide Sea,"Oct 30, 2025"
A0E0AC38-8022-483B-A849-14869E863C99,James W. Sire,Authors,v6vlmAEACAAJ;AxwZbWhvG0sC,The Universe Next Door;How to Read Slowly,"Oct 30, 2025"
0B2A6096-C9BF-4A6B-B746-23C1874B9C48,Derek Sivers,Authors,AmkBDAAAQBAJ,Anything You Want,"Oct 30, 2025"
4B7B9622-CE08-46E8-90F0-EDEBDADB8F06,Mark Skousen,Authors,D_u5AAAAIAAJ,The Big Three in Economics,"Oct 30, 2025"
0AB8CE5C-D656-49D8-A87A-876025978753,Esphyr Slobodkina,Authors,oBh3R5UWHWkC,Caps for Sale,"Oct 30, 2025"
EDA418B1-905B-482D-987C-3C5FA09C686F,Winston T. Smith,Authors,19098910,Marriage Matters: Extraordinary Change through Ordinary Moments,"Oct 30, 2025"
33A8B161-3036-4120-928D-923475F430C0,James K. A. Smith,Authors,BYEvLgEACAAJ;E6DpzgEACAAJ;9nxyCgAAQBAJ;dw8_CgAAQBAJ;xe1CMQAACAAJ,Imagining the Kingdom;How to Inhabit Time;How (Not) to Be Secular;You Are What You Love;Awaiting the King,"Oct 30, 2025"
1DADB31E-9AAF-46FC-8470-2D54D85750A8,Christian Smith,Authors,jHHnv5FbzWgC,The Secular Revolution,"Oct 30, 2025"
957E9FB8-2D21-41FE-8136-79E322B934F2,Scotty Smith,Authors,IkPEp_9UyYAC,Everyday Prayers,"Oct 30, 2025"
56B4FD7B-2788-4B6E-86C5-F7952736ACED,James K.A. Smith,Authors,34608241;5944774;26568656,"Awaiting the King: Reforming Public Theology;Desiring the Kingdom: Worship, Worldview, and Cultural Formation (Cultural Liturgies);You Are What You Love: The Spiritual Power of Habit","Oct 30, 2025"
EDE2F852-2554-437C-AAD4-B8144B014DD1,Thomas Sowell,Authors,vhRCPgAACAAJ;ZkR0DwAAQBAJ,The Quest for Cosmic Justice;Discrimination and Disparities,"Oct 30, 2025"
FE6DD039-0336-4D52-BA5A-22E19C8F6893,Jonathan Sperber,Authors,ytIfuJ8zzeUC,Karl Marx: A Nineteenth-Century Life,"Oct 30, 2025"
22B16A04-F685-4576-9293-29DE83E5ADDF,R.C. Sproul,Authors,18858094;9724776;9535381;18046662;9669839;8428685;8840411;18046659,"How Can I Develop A Christian Conscience? (Crucial Questions, #15);Who Is Jesus? (Crucial Questions, #1);What Does It Mean To Be Born Again? (Crucial Questions, #6);What Is Baptism? (Crucial Questions, #11);Can I Be Sure I'm Saved? (Crucial Questions, #7);Does Prayer Change Things? (Crucial Questions, #3);How Should I Live In This World? (Crucial Questions, #5);What Can I Do With My Guilt? (Crucial Questions, #9)","Oct 30, 2025"
FF2148C9-DD0C-40EF-B9AC-43FDC15C869B,R. C. Sproul,Authors,32dY-DjEzcoC;HC94wgEACAAJ;cX1JwgEACAAJ;zMFKwgEACAAJ;R3A1LgEACAAJ;395CB4AA-3FFA-4040-9C96-52B8E820F03B;Q3KwZ2eEhAsC;T85MwgEACAAJ,The Holiness of God;Does God Control Everything?;What Is the Trinity?;Can I Trust the Bible?;Can I Have Joy in My Life?;Can I Know God's Will? (Crucial Questions Series Book 4);The Mystery of the Holy Spirit;What Is the Relationship Between Church and State?,"Oct 30, 2025"
7223572E-AA24-4749-B9F9-E20D2DBF7B56,SproulRC,Authors,68DC7D8D-87CF-47B8-A481-727209ECA027,What is The Lord's Supper?: 16 (Crucial Questions Series),"Oct 30, 2025"
34F31826-7536-4703-831B-8985D788377E,John Starke,Authors,t7d3EAAAQBAJ,The Secret Place of Thunder,"Oct 30, 2025"
CAFB5C24-62A4-434C-97E9-4C2D57F0502A,Neal Stephenson,Authors,RMd3GpIFxcUC,Snow Crash,"Oct 30, 2025"
E486F91C-DB43-431E-B676-8196E00237A7,McConnell Steve,Authors,CC20EC5D-EEA7-4C1E-A588-C8F3025843FE;6F484E3B-6B60-490A-AB6C-537BE7081D3C,Software Estimation: Demystifying the Black Art (Developer Best Practices);Software Estimation: Demystifying the Black Art (Developer Best Practices),"Oct 30, 2025"
F88C1769-375C-4385-817A-7A6162053A68,John Stott,Authors,jvWswb_s1oEC,The Cross of Christ,"Oct 30, 2025"
CE5503B4-CC1E-4AB4-A399-BFC05D622628,Darby A Strickland,Authors,8Q6VzQEACAAJ,Is It Abuse?,"Oct 30, 2025"
695633B7-45B8-4DC9-8074-E7314B5E99C1,"Collins, SuzanneCollins, Suzanne",Authors,B7F950C6-6551-4747-B24B-EC62030DE634,"The Hunger Games (Hunger Games Trilogy, Book 1)","Oct 30, 2025"
A8D84208-6BDA-4659-A707-56757490C5FD,Jonathan Swift,Authors,5CBvDaWGdUAC,Gulliver's Travels,"Oct 30, 2025"
A8820123-A389-4F0C-A745-0B139FD32D8B,Nassim Nicholas Taleb,Authors,YdOYmYA2TJYC,The Black Swan,"Oct 30, 2025"
C4891FAF-A824-4ADC-B0D1-1BB253112021,Charles Taylor,Authors,hWRXYY3HRFoC,A Secular Age,"Oct 30, 2025"
25731F0C-563D-4B13-92E2-5ED716CDBDCA,Scott Thomas,Authors,58915022,The Gospel Shaped Leader: Leaning on Jesus to Shepherd His People,"Oct 30, 2025"
528084BB-07ED-46D2-8B18-74E4181C2F4E,"Chester, TimChester, Tim",Authors,79218A72-AB80-4CE1-B787-7636CC7C98FE,"A Meal with Jesus: Discovering Grace, Community, and Mission around the Table","Oct 30, 2025"
20F368AE-6677-4A96-99B2-184CA66BCC27,John Ronald Reuel Tolkien,Authors,UMkPPsTIoh8C;JZ5UFcsMaKAC,The Two Towers;The Lord of the Rings,"Oct 30, 2025"
D31BD87E-5476-4123-B5C9-C4F40C9147E6,J.R.R. Tolkien,Authors,WZ0f_yUgc0UC;5907,"The Return Of The King;The Hobbit (The Lord of the Rings, #0)","Oct 30, 2025"
981842EB-356D-48A2-928F-4CBCF7D1768C,graf Leo Tolstoy,Authors,SDlruQAACAAJ,The Death of Ivan Ilyich,"Oct 30, 2025"
D65072F0-E695-4A7F-B15F-EC30BE538537,Paul David Tripp,Authors,iVKkmAEACAAJ;0ob-ygEACAAJ,What Did You Expect?;Lead,"Oct 30, 2025"
6E4E3A73-7EEE-43A1-A491-80A0452EA07B,Carl R. Trueman,Authors,VXMszQEACAAJ,The Rise and Triumph of the Modern Self,"Oct 30, 2025"
0EDE6F1B-CB1B-4580-A76A-89F159BC145F,Sherry Turkle,Authors,pmVHAAAAMAAJ,The Second Self,"Oct 30, 2025"
EDC9FF04-6170-45B5-AD11-609803AABFBC,Sun Tzu,Authors,UTGnopblxt8C,The Art of War,"Oct 30, 2025"
B8C9004B-1FEA-4783-B7D8-395C7D91F3B6,"Rao, VenkateshRao, Venkatesh",Authors,ED0F8CD2-042E-40EA-85ED-7E4485877557,Be Slightly Evil: A Playbook for Sociopaths (Ribbonfarm Roughs 1),"Oct 30, 2025"
13ACC508-9E27-4111-A16C-D2BE47D17AEA,VergilVirgil,Authors,501E5EA7-2D30-4829-A1AD-B31C8B7402DC,The Aeneid,"Oct 30, 2025"
A4F5796C-B748-4EC7-985E-32BF7A9B8132,Virgil,Authors,189460;HQdPEAAAQBAJ;ILQzAQAAMAAJ,The Aeneid of Virgil;The Aeneid;The Aeneid of Virgil,"Oct 30, 2025"
2A706A45-C7FB-4897-819B-C64789AF0B0C,Kurt Vonnegut,Authors,pWyLDQAAQBAJ,Slaughterhouse-Five,"Oct 30, 2025"
FFF9749F-F4C5-4D9F-9D36-2EA69CE6FB8D,Chris Voss,Authors,26156469,Never Split the Difference: Negotiating As If Your Life Depended On It,"Oct 30, 2025"
10B10F85-430A-4EA4-80FE-B4A4CBE55F1A,Kimberly Wagner,Authors,lzIY2uHpgngC,Fierce Women,"Oct 30, 2025"
948A9EC0-928D-4E90-B3FF-EDBD07D2E907,"Percy, WalkerPercy, Walker",Authors,C3250253-3241-4E74-B213-54B8CB02F60E,The Moviegoer: A Novel,"Oct 30, 2025"
4202A2E3-62F6-48C4-8CFD-B0875BC63864,Sam Walker,Authors,jupUDwAAQBAJ,The Captain Class,"Oct 30, 2025"
86F9CC12-89F8-483B-901E-62D6950960E8,Bill Walsh,Authors,KpXAPAAACAAJ,The Score Takes Care of Itself,"Oct 30, 2025"
2E528A3F-9104-44F4-8E94-DE01544AB1A5,Bruce K. Waltke,Authors,G9kSn8K1IywC,An Old Testament Theology,"Oct 30, 2025"
8416F91A-D108-4D68-8EC6-6B735B8C4051,Christopher Watkin,Authors,jcn5zgEACAAJ,Biblical Critical Theory,"Oct 30, 2025"
077735AE-DAE3-4C4C-9037-D2587980F12B,Gabriel Weinberg,Authors,A3_MBgAAQBAJ,Traction,"Oct 30, 2025"
65BFFF05-2D4B-4882-9B23-FFE43F3ABDF4,Edward T. Welch,Authors,20430329,"Running Scared: Fear, Worry, and the God of Rest","Oct 30, 2025"
9B13076C-9AA3-43C1-AB05-CF0494CC313E,Donald S. Whitney,Authors,213368,Spiritual Disciplines for the Christian Life,"Oct 30, 2025"
1ECFD960-7377-4578-9125-45E51C900E0C,Oscar Wilde,Authors,48582033,The Picture of Dorian Gray,"Oct 30, 2025"
B11A72D2-CBF4-4C5F-A02A-4576EC8B9D94,"Grimm, JacobGrimm, Wilhelm",Authors,004A2E31-69A6-49F8-96AE-B86FE8466986,Grimm's Fairy Tales,"Oct 30, 2025"
12CBA661-9624-41C3-A1E4-95E007418F0E,Mike Wilkerson,Authors,SIonngEACAAJ,Redemption,"Oct 30, 2025"
3F3EAE06-79BE-47B0-BDB0-4592B5A2FB27,Isabel Wilkerson,Authors,OT-dEAAAQBAJ,Caste,"Oct 30, 2025"
BE62EB2B-79C6-43D7-ADB6-378F2C78FAA0,Dallas Willard,Authors,_vV6vwEACAAJ;W9KF_I-DB9EC;Du5kvAEACAAJ,Renovation of the Heart;The Spirit of the Disciplines - Reissue;The Divine Conspiracy,"Oct 30, 2025"
761640B7-926C-4253-8909-88278E9415BF,John Williams,Authors,ez8FAQAAIAAJ,Augustus,"Oct 30, 2025"
38361E31-DBD6-49C3-966C-7EFCE60DC9CC,Douglas Wilson,Authors,547281,Reforming Marriage: Gospel Living for Couples,"Oct 30, 2025"
